id,label,group,year
7847c1d3-50b2-406b-958d-f2352dc7611e,653095,1,2019
d8e85a7c-7671-4559-8afe-b6ff8c8bff94,638893,3,2016
238457d3-3e85-4d89-bf51-c6d64217e582,277788,N/A,
e39a7de4-436e-4649-9b72-83d8ef36f89e,611765,N/A,2010
b1205c02-02c4-4122-a5cd-53a7e7d18423,631806,N/A,
fc76c833-ac31-4d84-8604-f8d28bb6e9e9,640829,63,2016
e1c1c93d-a6ee-4a69-9999-ddb4539801bc,599825,N/A,
d583520e-2bf3-4957-bc90-848b6d253472,669153,2,2023
aee13613-be53-429b-8c0a-3bbb03e3a91d,655978,3,2019
5f2860f5-5ecc-4cb0-b9ae-d6a69c30da15,652429,2,2019
5501725e-1d71-4c7e-9761-3082fbe3cefc,646110,L,2017
6006a075-0b44-4869-98a7-63fa7296cbba,654905,2,2019
71be7f80-1b25-4cd1-a17d-aaf14cc52327,670385-02,N/A,2017
dd08ea76-b1bd-4e1a-bb8b-a86bbe8a7d5e,654256,1,2019
85f46d21-10ec-41d2-a653-aeb57b32bd56,639774,N/A,2016
29499b85-7894-4696-bc4c-7ac767fa38b0,627418,N/A,
5c7f0ea0-a0cc-4a20-8d1f-f2626fa2a0c2,665384,2,2022
ccce172d-1643-4025-98dd-6be05d30f021,671762,U,2024
f1e15d03-2ead-4e18-a4c3-85053f20eb9c,657513,L,2020
272cd909-f0b3-4eab-89e1-cabd942b14af,645244,2,2017
0feb68f6-ac59-444b-90b4-d32e698cd53f,657112,2,2020
d5e4a8b7-4858-479f-a05a-d3f82a6f84dc,639672,2,2016
2187fd4d-d22e-4624-862d-a55fe889e355,632902,N/A,
4e228989-f8e8-4ba3-a11b-b4867e6e38b1,640380,3,2016
e76aeff3-c628-4086-adc4-d9e56139ec96,651459,1,2018
98eb7f2c-95b3-4b4d-8c15-a98f17efd803,6565360,L,2020
62ea3c47-c35a-4e38-a2ea-1c1133496361,650823,1,2018
0a838196-0570-4196-bdb2-f89809684510,634909,N/A,2015
1bc04dc6-36cc-4683-8544-1c9d813fe0d3,662938,5,2021
aa5063d0-d608-4d63-977f-ef5f3de5a94b,665596,63,2022
43f58f4a-fae6-485d-8bc8-a53203125547,642091,3,2016
5a34831e-3b81-4580-bfc1-318118b61ba6,662931,61,2021
bb15c50b-e3a3-4b09-8dbd-75d51b3c627b,bb15c50b-e3a3-4b09-8dbd-75d51b3c627b,N/A,
90bcac77-c799-4e00-b18e-3ea9c8093e61,640153,N/A,2016
32e82735-6026-4f54-9dcb-618cdaed60e1,659625,L,2020
5dae4da6-0106-4325-a01b-a89acffbc218,641632,U,2016
66633069-c9c9-418f-afbd-327d57c0a3f7,646830,63,2017
dfc69613-ac17-434b-8ccc-f9e3655437af,647166,U,2018
72dd40b7-aa39-4f74-ba46-0c3171611582,278039,N/A,
6bea5a67-8d81-4d70-9e8c-1316439f7dc1,664240,2,2022
bbc5fb26-bd4a-4257-888e-30d2302474d0,655384,L,2019
401f16d1-7ca8-4d51-8ca4-33973e2196a7,401f16d1-7ca8-4d51-8ca4-33973e2196a7,N/A,
a12f2020-2a66-4540-8a9b-2f8ee61c3731,660590,61,2021
ab2fe2df-9c46-4708-bfb7-94ed717ea7a5,648794,3,2018
b9f92dfd-466c-486a-8a03-b72df53f04a4,665046,62,2022
2ae761ff-5ba7-46ee-959f-b592281b03dc,650499,L,2018
0e9215bf-d326-4481-9e3e-124fd2109ecf,640616,N/A,2016
8defe1b4-9750-4fa4-9ed2-94fd4e36f231,8defe1b4-9750-4fa4-9ed2-94fd4e36f231,N/A,
3ab57d68-b018-4225-832f-d42c8628dae7,634526,3,2015
a90aa5f6-4439-4a94-bbad-cdcac7328162,670779,3,2024
3bf26022-df78-405d-9f84-ab52b7eb675a,644106-01,N/A,2017
d05202a8-35cf-42d9-b256-a7fd3dc465c1,654966,61,2019
25ce6ac2-bd1d-4ddb-bcda-1f9d04bf397e,672222,3,2024
bdf039f3-0a38-4eb8-811c-7c3687e6c9ea,664216,61,2020
bc6952f5-aa15-4021-a7e4-2404ae6240df,657613,U,2020
931b36b2-bee6-4c48-8565-9c2d650e61b3,667646,2,2023
4f0b8688-0cc7-430f-ac7f-1ee6617ee6f1,258649,N/A,
7ed0d94d-b342-4450-a16c-db8366cf6bae,646848,1,2017
78a96fa4-336e-47b3-8aa8-d30b93749024,665082,U,2022
39086ce7-0308-45dd-aee1-2bfcedf320dd,636030,63,2015
9d01ac8f-8c7e-4b11-bfd8-ff5ce4a765f0,499866,2,1996
ffac1a07-d14b-430f-9a76-0d2385374232,665536,1,2022
5878f4a0-aa56-4cb5-8b72-0bd5fe671243,657497,1,2020
1f0d2c09-f351-48bc-8d2e-42df60bfbad4,281621,N/A,
aec41dcd-8a11-4ed0-bb28-e572155a2e37,aec41dcd-8a11-4ed0-bb28-e572155a2e37,N/A,
4ee2ceca-8a72-4c12-961a-8c4db598035a,661539,U,2021
c8dbf6cd-777b-4969-bb68-b53de0616225,638279,61,2016
a88303c1-951e-44bc-81f0-35a387fb2c87,a88303c1-951e-44bc-81f0-35a387fb2c87,N/A,
8d185d64-0bee-4d1a-b461-7c4f84da37c0,669012,3,2023
cdabd624-9943-4001-8e2d-61b7d6bbeced,cdabd624-9943-4001-8e2d-61b7d6bbeced,N/A,
6d00fe19-7733-4028-8825-80c096cec5a6,640485,1,2016
2c315a87-a120-4704-801a-810d864f67c6,635843,L,2015
b575f10d-3e2b-4de1-b335-48e79a8e7a77,265254,N/A,
15786818-f139-46b9-9e55-52e1ece27f8b,605493,U,2008
7d3c891f-b905-4bd8-95b9-ae37289bcb6a,651459,1,2018
a80afcd7-c672-4c72-8a75-454dde9807bd,642703,3,2017
62ee345b-bafb-40a0-84ac-1c9a23fa4bce,639250,L,2016
df577480-3186-4963-95e5-c51c9df90244,651488-02,N/A,2015
a0e4dcd4-5cb6-44c0-8c37-6455a46f6086,661670,63,2021
164565d8-7170-41fd-857b-b0ebf4dab5bc,6536940,1,2019
113e32dc-6aa0-4f6c-a895-2da48995dbcf,113e32dc-6aa0-4f6c-a895-2da48995dbcf,N/A,
ec4c02ea-7efd-4112-868c-aec465723348,652387,62,2019
68a1b1e1-0256-446c-b8ed-0864d7a79419,668648,3,2023
d9df3a34-3b54-4564-8083-d55b564995d2,646761,2,2018
16df6822-93fb-4f0a-b125-8e06d87804dd,664926,L,2022
d8e31efa-5a07-4df6-aa6f-df826a3fdc57,655906,L,2019
7af57df4-f7f4-47be-a154-e916d2cdac53,670693-01,N/A,
4286f57e-4463-43d9-94d0-a6d27955fdc9,622114,62,2018
82c93803-6f04-4077-9aa2-4407e016db9f,649693,61,2018
5e48b592-57a1-4d2d-93fc-0bed81f186fa,641138,L,2016
8613d078-8e97-4c88-9e6b-4b19a29d7caf,640984,N/A,2016
537034ff-2870-4378-aa22-b35545fb1ff1,537034ff-2870-4378-aa22-b35545fb1ff1,N/A,
0f087906-1fc5-4b42-8eef-9218e6f6eef7,648133,U,2016
0c73537e-278d-49ff-9d15-906275798aaa,659488,5,2020
5c6f05a4-d8e3-42d0-a644-09b5b9d3bce6,6427100,3,2017
5d8802bb-ead6-4e93-b77e-9aa8dc150fe8,662572,2,2021
247e92ec-5606-4d71-b0ba-349d4dae320c,672222,3,2024
e99ccf46-0675-4e29-866c-599b41362e42,610425,N/A,2009
eb11b29a-a2b7-4615-a747-671c723c2b2f,627041,N/A,
89986c84-ac47-4c42-ac4d-e53497f944d3,642567,62,2017
572edde9-63e3-4478-8baf-9dd16d88583b,659087,L,2020
414f1812-b9bc-4db8-b34a-f938ff4b0f1f,646671,2,2018
0a3e9ec7-c163-4b5d-af76-5019b9350cd9,634190,L,2011
a03f226a-79b1-4c3e-9bcd-628c5d839462,665164,2,2022
ec48150d-a13a-47b9-b5e6-b0c76506ba51,623560,N/A,
10eafbf7-1662-413d-bb0e-08bac9ca0e61,645506,3,2017
cffbfcbc-16ef-42c4-99ab-6cba73b5e8fe,477561,1,1992
357dd9d5-9ab1-4868-be33-f318497bb155,664550,3,2022
cc5e6066-0a84-4176-b8e5-51e5aeaea92e,654334,2,2019
cf1c3918-a3a3-40b1-9d79-727900b7c064,659919,63,2020
cae09afb-2224-46ef-8088-bba3d18245ca,650166,1,2018
7380157b-d8fa-4749-b6c8-db4923e14c7d,645323,2,2017
60eb0f1d-b6e3-4cf5-86f4-17327af7d83e,664920,L,2022
9faeff3a-092d-4c31-9623-6900e3d20283,621455,N/A,
3e04119c-7e2c-478d-97aa-c521fa6f2cbb,624993,N/A,
7744c7fd-c7ab-4b3a-b83d-23b372dbdebd,657613-01,N/A,
1bfec9b1-7e92-4d0e-a922-39558ef4437c,1bfec9b1-7e92-4d0e-a922-39558ef4437c,N/A,
2df4fd11-0302-4010-817e-5c5d6d288d51,671762,U,2024
49930aeb-3505-413c-8c54-667952717cf1,644918,U,2017
13376b79-d8a4-4529-87ba-1f47b44811c9,6655890,2,2022
65a7315d-1be6-4a70-8217-31835a4af877,651163,3,2018
af6bcdfa-f9bd-473f-b529-6c1d86196f49,649648,61,2018
ca4c6a25-d469-4180-9d60-a89cb0981c6a,625016,N/A,
14d2fa8f-9e8e-4ec4-a0d0-5c9143d1e3d0,638668,1,2016
1f7cd846-cedc-46ec-b437-7576dc999fab,649254,1,2017
51392ac4-6fdc-45a3-806f-fdd7f67bcdf9,662902,62,2021
45aa490c-0d48-4cdc-bc8a-649fb481256e,640345,N/A,2016
0e75275d-9111-4cf4-963f-aab8bb356729,672147,1,2024
9a70b3e4-6773-4613-9a80-ce5ec721de13,663413,L,2021
1bc53b0d-63bd-4262-beec-f9e096307ca6,636495,1,2015
1c842a81-344f-4b7f-990b-ecb0bc335149,648770,2,2018
985e93df-b6a7-41f6-b6ac-d32561446eff,669447-01,N/A,2023
ea4dc884-72d7-4245-a5bf-d08909998b1a,639552,L,2016
6ad8525d-0c47-41a6-802f-fd540805e914,630517-63,N/A,
bb8b2ad7-d22b-4b28-be9f-691ca916d522,650787,2,2018
eabdf0be-30b7-4a48-80e4-f04cdaa61145,669086,3,2023
b5f1b023-09b0-4872-955c-85a548e54c15,668911,2,2023
41f26371-ca80-4f94-aa8c-180be1841e05,41f26371-ca80-4f94-aa8c-180be1841e05,N/A,
7f88e869-8d60-406c-82c4-6547c5ccd95b,243027,N/A,
afbdf2b4-4e62-434d-8ef0-54eae5db4f05,481472,3,1993
7f1cbbe0-758d-418d-a810-d7d1fbe4c6d8,670286,2,2024
37400b89-9a3d-45fd-9a15-599aa53e34f7,37400b89-9a3d-45fd-9a15-599aa53e34f7,N/A,
db6d11f6-b7f1-4c0e-bac0-844042679ecf,267461,4,2000
7f771a7c-a97e-4f70-8a47-6652becd8973,605493,U,2008
5dfd818e-c8ba-43c7-8b7b-217a56df45ae,673465,2,2024
deea1567-fec6-4c3a-b5a0-0c83d99b5ad5,661739,U,2021
121e6035-eed3-4d21-8db1-4033191703ed,647316,U,2018
e8199b01-5d4d-47b8-a105-fa1c29be7c2a,669098,3,2023
119a760a-dee3-4b7f-b3eb-27b7e5f2371a,646129,U,2017
421510f6-07d2-4907-9589-7ee23bbb71f2,643086,L,2017
7b292abc-2dcf-484b-8e95-53f621932b3e,669231,2,2023
1520daf5-bd7c-4c1d-a439-d28018340ee3,671568,3,2024
bf9c9501-db1e-47cc-bbeb-5f9c81277766,672688,L,2023
e680b96a-90f8-4a80-adda-06c514d3879d,657915,3,2020
4032a2c6-0e90-469e-85ca-f8e9b5b8c497,647921,63,2018
571117e0-53f4-4f67-aa99-479ca51372ff,657607,63,2020
b0fe504a-d275-4835-8fbc-e751c51d2f5f,664654,U,2022
ab65169e-93e3-4563-8033-0cccf2091d33,671726,2,2024
3070bf92-264a-40fc-8695-08546d987e6a,661833,2,2021
df4412fc-b9e2-4270-9ad5-1bd7eb86bd43,659511,5,2020
2787c51a-7797-43fc-9d97-40c83bf3464c,652351,2,2019
1d259b0f-c679-47d7-84eb-bc32ec10cdd8,640604,1,2016
b20aa53f-a2d2-4255-b775-54e9f0d6a022,25525/2015,1,2015
6fa985d9-1b53-4b88-be65-92e631447cab,659639,U,2020
7ff51ed5-a6a1-47dd-b84e-0634b28b288c,265492,N/A,2016
0e9636f3-5b2b-4534-ae2f-99e8733a269b,630993,N/A,
d4e2a86d-4315-4734-94a7-5e01f473a127,671015,L,2024
fc690bc2-028e-4a1a-887c-efe486b98139,644303,3,2017
50186110-f9e8-4dc8-a5e0-7a605dc97645,227982,1,2004
9413c740-6a7a-480b-9390-e11dadc5d178,662880,U,2021
f94c7e14-2279-4c2b-b9a0-7de1b8d7dafc,662950,1,2021
96bbc7cf-4cf0-4c10-9620-20933804f90e,656700,L,2020
630a43c5-b4f0-4e3c-bdac-6defdc65d2db,667460,2,2023
d777c7c0-a1f5-454b-bf5f-1d63e7074fde,666196,63,2022
4cc5eb31-879c-4b08-97c0-01d39768dcdd,4cc5eb31-879c-4b08-97c0-01d39768dcdd,N/A,
940f7bf8-b084-49c9-a832-267ccbd762aa,671130-02,N/A,2024
9c87bdfa-a990-4466-b159-17503e0af994,255473,N/A,1998
9ccb3414-5e36-4c8e-b3a5-ed20b5a579c7,6543670,L,2019
3cb9c1d2-0803-4e04-8626-e5df64993d0a,654624,1,2019
86f68420-32c4-409d-8a10-449c32241dd4,648707,3,2018
dd6bb4f4-dfe0-4d51-bd94-b18b878e035f,649539,1,2018
d8989a54-c04e-4afe-b233-06ab159fb4a3,616136,3,2011
76fe2b18-9e1e-4a7a-b091-5e5852e88c1d,668405,2,2023
344eddbd-22a6-4d1e-9721-2cf782e12fc0,344eddbd-22a6-4d1e-9721-2cf782e12fc0,N/A,
af6ef43c-bd73-4528-8bb7-621763220d5d,579439,2,2018
0da83723-1229-4d31-9cfe-52f4c574f55e,638346,1,2016
44bcc29e-bf98-416d-a953-c03c1e6eef32,651029,2,2018
b130d67a-c6ab-4327-bbcd-5d0627927cb7,638333,1,2016
49abdc5b-2641-40fa-8f26-f4fcc3c1a358,49abdc5b-2641-40fa-8f26-f4fcc3c1a358,N/A,
43983c03-8e21-43d2-a7af-8d7080575345,645832,3,2017
f44d8eae-5607-46dc-84b8-6aee198a0f5a,664918,L,2022
94346e4d-5482-44cb-adb7-3ed5c93292ba,638334,N/A,2016
11fc2ee3-71e9-45b5-bd6d-75b176cdf92b,613537,1,2010
137b0340-6dda-406b-a980-362ddc87a58b,666074,63,2022
91478552-b319-4798-b90f-c6e4a5884042,660244,5,2021
f438b934-7baa-4352-ae53-f5afb150f920,647886,61,2018
e376ff53-b4d9-4387-b738-c55569e30991,662941,U,2021
7c768116-fa72-414d-a824-ae82b7735af5,262199,N/A,1998
e0234bf8-305a-403f-8ac2-24c9e1529db2,649683,1,2018
01219e84-858a-4285-a40f-dade14fe4461,614186,2,2010
f3f83c81-7c31-43a9-a195-a4d4ac0e6699,657085,1,2020
d83c261f-5dd0-49a3-8c8e-0f439f51461a,6570820,1,2020
3369d0ff-cad9-4f84-af49-5dc18a333b9f,375882,1,1975
eee43aca-6037-4725-bb45-fbd7b3aee2e7,651536,2,2018
dbf121b4-1f37-4273-bc24-6ddd0cc04935,665549,2,2022
988fe6b8-8b8b-46dd-92b5-7b8437c430f5,17458,N/A,
40490a91-dac5-4b4b-978e-9d2b17081ee2,668489,2,2023
87f2c3fb-8714-411e-8fd5-5d54ca8d1f73,634479,N/A,2015
22b8b3d5-761a-44b9-aa1a-b97d4c279973,631150,N/A,
6f977927-275d-4c80-9a09-532b9ee4fe5d,658623,3,2020
bd6a4ba3-5450-434e-9cda-6c9368346439,647976,62,2018
78237c70-3507-406d-83ba-0a8de51a20b8,631062,N/A,
3b76a10a-4997-4d43-9393-ea172a383429,667880,5,2023
91ca5874-43bc-4c01-b49e-c107f263e851,662319,5,2021
821bf8fa-0e3e-4b68-b3f6-e59fd3152bc4,666391,63,2022
01d79fb9-6e06-4564-be44-53b338968dda,669752,3,2023
53c82a4e-62f9-4b33-8277-377b1c0fe50e,667926,1,2023
37378b06-6d89-4372-9821-89f5318d7353,616970,N/A,1999
5e11a87d-029d-4018-958b-06217594ff5c,670289,2,2024
3cfbb61f-87af-44c6-86c1-e554c2a0b7dd,639114,L,2016
3bc96afd-e2fc-43e9-a60a-1d2c1b78f154,632730,N/A,
118be340-dc08-451a-b566-50a8fdbd6cfa,652721,5,2019
4892aac5-e93b-48e3-89ce-cd024bc61986,4892aac5-e93b-48e3-89ce-cd024bc61986,N/A,
3e8306e9-5bca-4e53-a99b-724b1297abfb,626423,2,2014
899cd8e3-92d6-4fff-93fd-3e9ba3a829e8,626671,N/A,
041ffae2-6156-4d12-92f4-c7858773bd6b,665182,3,2022
f59cf955-bb2c-4536-af35-d23a74d6631d,655294-01,N/A,2007
ce2fab66-1ee8-4adc-b14e-2cc828efd2a5,643302-03,N/A,2017
28d21dd8-2e32-4e12-bcc0-ab87220cd85c,657419,1,2020
d7e262a6-1068-4557-95d0-6e10a1fb51ae,668034,1,2023
09d19193-395e-474f-85cf-44172a106122,640913,1,2016
12a88651-0435-45f8-9ffa-2e95d2ef81e1,670161,L,2024
88750d87-ccf7-4a69-9064-3e7a24ad39b7,651205,L,2018
f7f87d8f-0ed1-4477-a4cf-8d9b57888d24,652700,2,2019
d41c6074-a726-4a40-8d66-4498e1b22b12,670960,2,2024
471e05f0-8cc6-4373-b1e1-779e0cb48534,25216/2015,3,2015
836cda37-c169-45e1-a3e7-bafcfab11ef3,654035,U,2019
e3138220-67e5-4052-a1b9-4cfa4b860b3b,644091,L,2017
e1bf3d79-85ed-45c3-bc12-0adf27398495,667936,1,2023
dc259fcb-f5f7-4723-aba5-d814f011b85f,662099,L,2021
e35975f8-b634-40bd-8041-0c753cfd861e,641779,U,2016
1ae6ae28-76c8-4bcc-9b2c-b19bd38e9618,645033,U,2017
1003953b-f7e9-4ad4-b342-6f69b57f4327,623736,1,2012
7a969ad2-1f04-47e5-9b40-50500254aa2c,657739,63,2020
72a87529-f776-40e8-88fa-9d0ae96a0ef8,654439,3,2019
5875c10b-eec0-4a6b-afd3-b7918b44ae65,660954,61,2021
850af04f-cf1d-4f00-aa85-1191df543181,657218,U,2020
942d739e-f73f-4aee-b132-50020c79c704,666495,2,2022
be1ee414-5350-44db-8427-6041166fc7c4,654464,2,2019
acf35de3-2cc1-46d7-8029-e507b466e165,653082,L,2019
47caba85-6d35-4892-9679-aa899ef0815e,639486,1,2016
4f4f5870-7e3f-4650-a025-43940d0bf5e5,653384,62,2019
ed822b84-2bfd-48fd-a089-bc7bc19f54e2,644315,1,2017
645c678e-896e-4191-adee-f2a343956c88,658241,1,2020
61a2567d-75fe-4dff-93cc-72c277e57b56,558263,3,2002
72710c9e-b433-4777-b433-665b8ee66706,634301,L,2015
9295d906-c398-4fed-aba2-212706a4d822,654024-01,N/A,2019
a14ededb-9a99-47cf-ab3d-1578f22dbad8,602624,1,2008
f921ac8b-5045-49f3-bffb-aec791ff3294,665971,62,2022
f7b2a3c7-9238-4243-8245-33853c3152d3,641863,61,2016
765271a7-eb8e-41b1-90ba-5449842009a6,665914,U,2022
e921ddc9-038a-415d-832d-5a00d6b47094,640358,61,2016
71f7ae1c-e3b9-42f1-b441-6651af8d5dfa,71f7ae1c-e3b9-42f1-b441-6651af8d5dfa,N/A,
7ee8639e-44f3-4511-b6db-85b1ca751fcd,627268,U,2013
0655e280-9067-449f-a720-85683dee1220,639690,1,2016
dbc57892-d2ee-4199-a0ca-753b461fde82,624091,N/A,
28f7fabd-8b91-4799-8b3b-48782a871b93,6669090,L,2023
99c956a9-4e5b-469b-be13-920b6b8c74b2,652048,2,2018
98b08f4a-874e-4138-a157-5fc9fef0594d,665809,L,2022
10fcd275-61dd-4fd3-a85c-74ea7594b7a6,10fcd275-61dd-4fd3-a85c-74ea7594b7a6,N/A,
202a114f-d2b1-40dc-96d3-f297e0ef2d65,632414,U,2014
56ca4bcd-8e46-48fe-b33a-757f727bab4a,658631,U,2020
2fec6699-4137-4ffa-896f-e0d791a543f5,667593,3,2023
db7dd4e3-a5d6-4a23-820e-be8d082455a7,648239,2,2018
01666bd9-96eb-46da-9b18-ef6323f2afbe,667689,2,2023
77eac3a6-9d1f-4983-8ef2-65757d03c7b5,667731,U,2023
ae5106a8-ae60-4ecd-9927-a4fd36276e9d,648365,5,2018
abef01ef-33ab-4c25-b97c-d8331f050ba5,622350,N/A,
ee0434e7-a26d-4b5f-a237-77ff3276776c,6445960,61,2017
27da96bb-61c3-4cd4-ac3c-e6c5e15b0322,644676,2,2017
4bc0f021-7510-4614-a9d6-db643b516130,641095,2,2016
b9149b41-b01d-482e-9cd8-2f744f4fd367,654355,3,2019
1bccba2e-fa2b-4b95-baca-2578c2695e2a,574698,1,2004
ae530d39-411b-42e5-bc69-f0291a06812e,655398,L,2019
41bf3b90-4bf8-4fa6-a3d9-15d7dc4690f4,661454,2,2021
27de304b-e1e4-4ce6-812b-49e6f8dc223d,668789,L,2023
1ebf834f-686c-46cd-9946-14cfab7e61a2,644200,3,2017
0c3ca64d-d294-4e5f-ba92-0f0118508e8c,640682,L,2016
e5a10216-f304-4ea9-a86f-41f7c417c723,220708,N/A,2001
a8ac7e47-e470-4b18-81aa-b2fe849a2e5f,653276,U,2019
7821f67e-4aef-4df4-a8a9-457883eb4416,672807,2,2024
58e4bef1-e72e-4926-bda5-1fb1071fd7bb,247669,N/A,2006
72a0102c-395c-4859-a25f-bac775849792,6586180,3,2020
ada66012-e283-49cd-ab7b-c408360d9c59,631694,N/A,
96bad135-dae7-4c7b-adc7-7ca8595643bb,636680,1,2015
a656931f-a713-41cc-be34-d4d58ccfab51,254521,N/A,
970c7b15-e7df-463e-9d82-6245cb1c251d,629830,U,2014
3d8cdd6f-583d-4dae-8556-23c961913d00,274159,N/A,2017
84f3afe6-5c44-401d-8e88-7ba8fc5bef05,643512,1,2017
3aba70c8-cf75-41cf-ae46-dec770dfecc2,642812,2,2017
c1f863c5-8217-4ba7-be79-d2e6fc131208,671382-01,N/A,2024
f9b6afdb-48c4-46ec-8050-ddbd1088ee76,664040,1,2022
e1d6445f-248f-40aa-946b-7bd6065ddafc,632557,N/A,
a9d74b34-6c96-40f6-acea-38d804f809e9,657263,62,2020
e47295c8-7b34-4feb-99d1-4e76390b01d1,666939,L,2023
853c2b99-0303-45ad-97b4-7ac7798fe892,627280,N/A,
0f3e7895-0d50-43e2-ad41-bf35069b81a4,671106,1,2024
23b54e62-722d-4923-8a0e-07b6d1da7c8b,23b54e62-722d-4923-8a0e-07b6d1da7c8b,N/A,
167d44ff-f6cd-4c04-803d-4318027fea2c,638097,3,2015
bfe193ed-5658-42ca-8173-562e6586b0d9,285408,N/A,2020
8f68131d-089e-4ba1-b78f-0f00cb4d20c2,272951,N/A,2006
b5ee984f-4eb0-49fd-b33d-43e15df5b272,655981,3,2019
e4848e13-85dc-4180-bcce-9882988dbfd1,623615,2,2012
d8276eea-bf0e-4f00-bc8b-191205d43bd2,279220,N/A,
9070639f-f846-48dc-9be9-725d489af3c4,659268,L,2020
0fa17147-b072-4b56-b5fa-9f249dd8e754,653996-01,N/A,2019
e290e66a-875e-40a4-b6fe-a07a093ef6ed,631995,N/A,
94bfc9e6-4d4d-4641-82c6-88e416b2b2c1,94bfc9e6-4d4d-4641-82c6-88e416b2b2c1,N/A,
86b96a33-69bc-4e6f-894f-0c2c8c4e649c,650399,1,2018
737a69e2-dced-4376-aaf3-134694898359,652666,3,2019
851f3c13-9da0-4af4-b87d-b31e05897698,664526,1,2022
d3715537-99c9-4a44-b24b-65b869842655,252891,N/A,
961eefc2-3bdc-49ec-b76b-00f41b060b56,659752,3,2020
ff1674bf-197f-41ec-afb3-5b157fabee97,229999,N/A,1994
fa6175e6-5847-4068-8207-59997d5c9d98,650600,3,2018
ed391cad-8ce2-4341-8bf2-3f1d44ab01d9,276183,N/A,2015
56ae309f-a8c1-4c6f-afd1-8a8f4b9781c3,628310,N/A,
0719e24b-ed58-4afb-b3d0-e2fb26b8b931,651728,L,2018
f597f5d4-de00-4542-a81a-cc5a03204f06,665929,3,2022
6ce749fa-aded-4a2c-8239-9cfb546d20b1,651880,1,2018
44beff7d-f43a-41d7-a8e3-f53d2ef7c778,622100,N/A,
fe629853-7649-4c63-a260-b972ec6e22d0,660788,2,2021
c6623377-fe7a-4b9e-b40d-49dc4e281d69,613381,N/A,
89f81bfb-6760-4948-ae63-f01626100283,638050,61,2016
33c59dd1-1609-4e44-8745-e63593ca5d41,650891,63,2018
67163156-56b0-41ca-a35e-681d131307d4,663719,U,2022
2d411c66-c64e-4cfa-ba7d-26244011b219,648319,2,2018
a4310986-cafd-4633-aa4b-4c13533f0c0f,665384,2,2022
b2ed1b77-f685-4755-b014-1e3a4c77b721,634343,5,2015
f50a3b8d-6bfa-41d5-90b8-eaebd7ec7f21,644476,2,2017
52b6bcc1-dac6-45c5-8018-1fdc073f5af3,644601,1,2017
bdd23c9f-331e-4941-ad39-1ccd12cc8533,644626,63,2017
cb62ebc3-3fa9-47e0-8286-016a608e69b5,661499,1,2021
8a5163ad-fb69-4622-bcb3-c1f31467b461,640570,2,2016
ac4a9499-aa9b-4acb-8f7c-87fd1ae104be,666223,L,2022
8155c11b-6abe-46fd-b499-7342273de4ef,667282,2,2022
f553fa8b-b3c7-47b7-bec0-db03df6e9dcc,648536,62,2018
f5ce69d2-c177-4b94-90c0-05d4e24e3137,657575,3,2020
743ca893-b3f2-4ce1-81dc-33b26fca483a,658467,65,2020
eb0b7398-2e00-44f8-81f7-3bc89affdf85,645314,U,2017
ed382766-067f-4668-979f-5b761f23594b,657617,3,2020
2c17f526-a961-4b8d-9435-6a918de35940,664868,1,2022
c9a14a62-569c-43b4-afc6-3085f7a37e87,622883,U,2012
001b5b08-bed1-4505-8223-41b62bb8cfbb,665454,U,2022
77e3ae9e-100d-4c5d-9974-811971019a74,663856,63,2022
af04f443-66a2-4849-afd8-f4251682d90e,665189,U,2022
ece79a33-2f6e-41a1-b66a-0d34008e4060,625267,N/A,
97c77013-0b61-4837-922c-d7af4c073129,659244,3,2020
86ea2d61-dafa-4028-86de-ddbf50ba9a30,504705,U,1997
1ae46878-d20e-4f60-bd93-f7a693a74a4a,633504,U,2014
cd3581fa-2cc5-4112-83fd-8808b0543f25,664613,2,2022
c3ec60ca-9dea-4a3f-8447-9be466c51b47,620852,N/A,2009
55caa3ba-ff84-4949-a1a3-7f74bdd141b0,661853,U,2021
227faeb5-10d9-40e6-8687-350ca8fd93a6,660940,62,2021
8bc9d755-414f-4a3f-94d2-bcfa87a2594d,645164,3,2017
de7a1214-86df-4361-9fbf-b1b2392f81a7,650871,U,2018
24a1ccb2-94d3-4e05-831f-62e5f08ac01f,280903,1,
9c464b44-c802-47ae-a6a8-a385c9489de9,255288,N/A,
abe1d1ee-bca2-4327-af85-91a2164b49c0,610007,U,2009
800c2d02-796d-4015-9206-02230d9438cc,663736,L,2022
de76d183-cb3d-4590-ae6e-90399e80bd96,651503,61,2018
046baf58-1ae0-48b8-9492-bcc6d465cb72,668423,L,2023
2540689d-19b6-45ee-8c8c-bdd6596a2e80,648954,L,2018
8c1a1293-6840-4d66-a32f-eb7ce1c73dcc,640140,2,2016
9b901606-c7ef-405c-9887-c0ccefb9eb5a,660700,62,2021
aeefed7f-f213-4e6a-811b-0d7e847b5336,656708,U,2020
874557ad-5afb-46b2-89ba-e3237770963b,664751,U,2022
b4e1f005-8951-4ae1-ac23-2d82e0888d1a,233918,N/A,
f21e96d5-0034-403b-aae5-a09f52222228,266167,N/A,2016
4edd5ccb-a1d6-4b47-a5f6-e1f71579c6dd,661296,L,2021
b0ea7455-af16-4853-8169-9313763ccfe2,668761,3,2023
f3ab1f24-df76-4253-9fa5-23c2587788a1,f3ab1f24-df76-4253-9fa5-23c2587788a1,N/A,
